function	caller_role	file	line
by_competitor_r2413	authenticated	web/src/app/founder-weekly-competitor-watch-log/page.tsx	20
by_sentiment_r2035	authenticated	web/src/app/founder-hospital-customer-voice-aggregator/page.tsx	11
by_source_r2127	authenticated	web/src/app/founder-hospital-customer-voice-of-operations/page.tsx	36
by_stage_r2027	authenticated	web/src/app/founder-hospital-service-innovation-pipeline/page.tsx	11
by_stage_r2159	authenticated	web/src/app/founder-hospital-customer-onboarding-drop-off/page.tsx	11
bypass_kpi_r2319	authenticated	web/src/app/founder-hospital-chain-procurement-cycle-bypass-detector/page.tsx	15
bypass_reviewer_disposition_breakdown_r2319	authenticated	web/src/app/founder-hospital-chain-procurement-cycle-bypass-detector/page.tsx	16
bypass_type_distribution_r2319	authenticated	web/src/app/founder-hospital-chain-procurement-cycle-bypass-detector/page.tsx	13
cac_trend_r1875	authenticated	web/src/app/founder-hospital-customer-acquisition-cost/page.tsx	12
cadence_compliance_summary_r2609	authenticated	web/src/app/founder-monthly-investor-data-room-freshness/page.tsx	14
calibration_scorecard_r2309	authenticated	web/src/app/founder-daily-decision-journal/page.tsx	66
calibration_trend_r2577	authenticated	web/src/app/founder-weekly-self-1on1-reflection/page.tsx	124
campaign_kind_summary_r2487	authenticated	web/src/app/founder-hospital-chain-co-marketing-deals/page.tsx	13
cancel_amc_contract	authenticated	app/src/main/kotlin/com/equipseva/app/core/data/amc/AmcRepository.kt	177
cancel_amc_subscription	authenticated	app/src/main/kotlin/com/equipseva/app/core/data/amc/AmcRepository.kt	565
cap_breach_focus_r2474	authenticated	web/src/app/founder-engineer-mileage-reimbursement-ledger/page.tsx	95
capacity_gaps_r2071	authenticated	web/src/app/founder-hospital-service-capacity-forecast/page.tsx	11
capital_call_summary_r1697	authenticated	web/src/app/founder-investor-capital-calls-log/page.tsx	10
career_plans_by_track_r1980	authenticated	web/src/app/founder-engineer-career-development-plan/page.tsx	11
career_track_distribution_r2478	authenticated	web/src/app/founder-engineer-personal-development-plan/page.tsx	16
carryover_summary_r2457	authenticated	web/src/app/founder-quarterly-okr-grading/page.tsx	14
cash_position_summary_r2201	authenticated	web/src/app/founder-cash-position-daily-snapshot/page.tsx	13
category_average_speed_r1808	authenticated	web/src/app/founder-engineer-repair-time-benchmark/page.tsx	14
category_breakdown_r2927	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-decommissioning-asset-disposal-audit/page.tsx	95
category_margin_rollup_r2359	authenticated	web/src/app/founder-hospital-chain-bid-pricing-transparency/page.tsx	80
category_recovery_stats_r2380	authenticated	web/src/app/founder-service-recovery-playbook/page.tsx	61
cbc_r3024_critical_findings	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-patient-call-bell-cable-reset-button-compliance/page.tsx	22
cbc_r3024_failures_by_ward	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-patient-call-bell-cable-reset-button-compliance/page.tsx	18
cbc_r3024_insulation_breakdown	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-patient-call-bell-cable-reset-button-compliance/page.tsx	20
cbc_r3024_monthly_ranking	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-patient-call-bell-cable-reset-button-compliance/page.tsx	21
cbc_r3024_overview	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-patient-call-bell-cable-reset-button-compliance/page.tsx	17
cbc_r3024_replacements_totals	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-patient-call-bell-cable-reset-button-compliance/page.tsx	23
cbc_r3024_reset_button_issues	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-patient-call-bell-cable-reset-button-compliance/page.tsx	19
ccsor_r2312_hot_list	authenticated	web/src/app/founder-customer-cross-sell-opportunity-radar/page.tsx	62
ccsor_r2312_radar	authenticated	web/src/app/founder-customer-cross-sell-opportunity-radar/page.tsx	59
ccsor_r2312_recent_plays	authenticated	web/src/app/founder-customer-cross-sell-opportunity-radar/page.tsx	61
ccsor_r2312_summary	authenticated	web/src/app/founder-customer-cross-sell-opportunity-radar/page.tsx	63
ccsor_r2312_type_breakdown	authenticated	web/src/app/founder-customer-cross-sell-opportunity-radar/page.tsx	60
celebration_kind_distribution_r2646	authenticated	web/src/app/founder-engineer-team-celebration-recognition-program/page.tsx	13
ceremony_kind_breakdown_r2546	authenticated	web/src/app/founder-engineer-promotion-ceremony-tracker/page.tsx	21
cert_expiry_buckets_r2199	authenticated	web/src/app/founder-hospital-biomedical-staff-competency-tracker/page.tsx	12
certification_pipeline_r2470	authenticated	web/src/app/founder-engineer-cross-training-matrix/page.tsx	86
certification_status_summary_r2554	authenticated	web/src/app/founder-engineer-on-the-job-coaching-hours/page.tsx	14
certification_summary_r1800	authenticated	web/src/app/founder-engineer-equipment-brand-familiarity/page.tsx	15
ces_r2308_latest_scores	authenticated	web/src/app/founder-customer-engagement-score/page.tsx	54
ces_r2308_open_actions	authenticated	web/src/app/founder-customer-engagement-score/page.tsx	56
ces_r2308_summary	authenticated	web/src/app/founder-customer-engagement-score/page.tsx	58
ces_r2308_tier_distribution	authenticated	web/src/app/founder-customer-engagement-score/page.tsx	55
ces_r2308_top_at_risk	authenticated	web/src/app/founder-customer-engagement-score/page.tsx	57
chain_admin_invite_site	authenticated	web/src/app/actions/chains.ts	58
chain_admin_revoke_invite	authenticated	web/src/app/actions/chains.ts	81
chain_bypass_summary_r2319	authenticated	web/src/app/founder-hospital-chain-procurement-cycle-bypass-detector/page.tsx	11
chain_exec_event_rollup_r2399	authenticated	web/src/app/founder-hospital-chain-executive-event-hosted-log/page.tsx	66
chain_kpis	authenticated	web/src/app/chains/[id]/page.tsx	99
chain_lead_summary_r2427	authenticated	web/src/app/founder-hospital-chain-procurement-cycle-tracker/page.tsx	15
chain_loupe_chemistry_breakdown_r3083	authenticated	web/src/app/founder-hospital-chain-quarterly-surgical-loupe-headlight-battery-cycle-audit/page.tsx	131
chain_loupe_quarter_summary_r3083	authenticated	web/src/app/founder-hospital-chain-quarterly-surgical-loupe-headlight-battery-cycle-audit/page.tsx	133
chain_loupe_replacement_candidates_r3083	authenticated	web/src/app/founder-hospital-chain-quarterly-surgical-loupe-headlight-battery-cycle-audit/page.tsx	130
chain_loupe_rollup_r3083	authenticated	web/src/app/founder-hospital-chain-quarterly-surgical-loupe-headlight-battery-cycle-audit/page.tsx	129
chain_loupe_warranty_expiring_r3083	authenticated	web/src/app/founder-hospital-chain-quarterly-surgical-loupe-headlight-battery-cycle-audit/page.tsx	132
chain_ma_by_exposure_r2767	authenticated	web/src/app/founder-hospital-chain-quarterly-merger-acquisition-impact/page.tsx	118
chain_ma_events_list_r2767	authenticated	web/src/app/founder-hospital-chain-quarterly-merger-acquisition-impact/page.tsx	117
chain_ma_outcome_summary_r2767	authenticated	web/src/app/founder-hospital-chain-quarterly-merger-acquisition-impact/page.tsx	123
chain_ma_overview_r2767	authenticated	web/src/app/founder-hospital-chain-quarterly-merger-acquisition-impact/page.tsx	116
chain_ma_recent_actions_r2767	authenticated	web/src/app/founder-hospital-chain-quarterly-merger-acquisition-impact/page.tsx	121
chain_ma_renegotiation_status_r2767	authenticated	web/src/app/founder-hospital-chain-quarterly-merger-acquisition-impact/page.tsx	119
chain_ma_strategy_mix_r2767	authenticated	web/src/app/founder-hospital-chain-quarterly-merger-acquisition-impact/page.tsx	120
chain_ma_upcoming_reviews_r2767	authenticated	web/src/app/founder-hospital-chain-quarterly-merger-acquisition-impact/page.tsx	122
chain_msa_renewal_calendar_r2267	authenticated	web/src/app/founder-hospital-chain-msa-renewal-calendar/page.tsx	13
chain_nps_at_qbr_r2415	authenticated	web/src/app/founder-hospital-chain-quarterly-business-review-tracker/page.tsx	23
chain_nps_rev_expand_candidates_r2315	authenticated	web/src/app/founder-hospital-chain-nps-vs-revenue-scatter/page.tsx	20
chain_nps_rev_headline_kpi_r2315	authenticated	web/src/app/founder-hospital-chain-nps-vs-revenue-scatter/page.tsx	18
chain_nps_rev_open_actions_r2315	authenticated	web/src/app/founder-hospital-chain-nps-vs-revenue-scatter/page.tsx	24
chain_nps_rev_protect_candidates_r2315	authenticated	web/src/app/founder-hospital-chain-nps-vs-revenue-scatter/page.tsx	21
chain_nps_rev_quadrant_rollup_r2315	authenticated	web/src/app/founder-hospital-chain-nps-vs-revenue-scatter/page.tsx	22
chain_nps_rev_region_rollup_r2315	authenticated	web/src/app/founder-hospital-chain-nps-vs-revenue-scatter/page.tsx	23
chain_nps_rev_scatter_r2315	authenticated	web/src/app/founder-hospital-chain-nps-vs-revenue-scatter/page.tsx	19
chain_per_site_summary	authenticated	web/src/app/chains/[id]/page.tsx	100
chain_quarter_disruption_summary_r2907	authenticated	web/src/app/founder-hospital-chain-quarterly-ot-schedule-disruption-root-cause-audit/page.tsx	85
chain_readiness_score_r2383	authenticated	web/src/app/founder-hospital-chain-regulatory-audit-readiness/page.tsx	98
chain_realization_summary_r2419	authenticated	web/src/app/founder-hospital-chain-multi-site-rollout-tracker/page.tsx	32
chain_renewal_health_r2411	authenticated	web/src/app/founder-hospital-chain-renewal-commitment-desk/page.tsx	53
chain_risk_concentration_r2311	authenticated	web/src/app/founder-hospital-chain-payment-terms-harmonization/page.tsx	51
chain_scorecard_at_risk_r2303	authenticated	web/src/app/founder-hospital-chain-quarterly-executive-scorecard/page.tsx	89
chain_scorecard_program_summary_r2303	authenticated	web/src/app/founder-hospital-chain-quarterly-executive-scorecard/page.tsx	90
chain_scorecard_rollup_r2303	authenticated	web/src/app/founder-hospital-chain-quarterly-executive-scorecard/page.tsx	88
chain_summary_r2479	authenticated	web/src/app/founder-hospital-chain-pricing-elasticity-experiments/page.tsx	24
chain_summary_r2927	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-decommissioning-asset-disposal-audit/page.tsx	94
chains_at_risk_r2311	authenticated	web/src/app/founder-hospital-chain-payment-terms-harmonization/page.tsx	50
champion_focus_r2524	authenticated	web/src/app/founder-customer-loyalty-points-redemption/page.tsx	109
channel_breakdown_r2448	authenticated	web/src/app/founder-customer-clinical-outcome-link/page.tsx	13
channel_breakdown_r2507	authenticated	web/src/app/founder-hospital-chain-marketing-collateral-usage/page.tsx	13
channel_breakdown_r2510	authenticated	web/src/app/founder-engineer-job-photo-customer-share-quality/page.tsx	13
channel_breakdown_r2553	authenticated	web/src/app/founder-quarterly-content-publishing-cadence/page.tsx	13
channel_kind_breakdown_r2607	authenticated	web/src/app/founder-hospital-chain-quarterly-customer-success-storyboard/page.tsx	22
channel_performance_r2352	authenticated	web/src/app/founder-customer-service-escalation-transparency/page.tsx	102
check_and_reserve_nabh_export	service_role	supabase/functions/export_nabh_bundle/index.ts	216
checklist_kind_distribution_r2630	authenticated	web/src/app/founder-engineer-customer-onboarding-week-checklist/page.tsx	13
churn_cause_distribution_r2593	authenticated	web/src/app/founder-quarterly-cohort-retention-deep-dive/page.tsx	78
churn_risk_focus_r2492	authenticated	web/src/app/founder-customer-loyalty-program-tier-progression/page.tsx	24
churn_risk_pauses_r1795	authenticated	web/src/app/founder-hospital-service-pause-tracker/page.tsx	12
city_heatmap_r2927	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-decommissioning-asset-disposal-audit/page.tsx	98
city_language_health_r2724	authenticated	web/src/app/founder-customer-monthly-engineer-language-preference-match/page.tsx	75
claim_outcome_summary_r2488	authenticated	web/src/app/founder-customer-equipment-warranty-status-board/page.tsx	23
clarity_score_trend_r2637	authenticated	web/src/app/founder-monthly-vision-recommit-pulse/page.tsx	13
clear_cash_auto_suspension	authenticated	app/src/main/kotlin/com/equipseva/app/features/founder/FounderRepository.kt	668
closest_competitor_deltas_r2359	authenticated	web/src/app/founder-hospital-chain-bid-pricing-transparency/page.tsx	79
closure_velocity_r2432	authenticated	web/src/app/founder-customer-feedback-loop-closure/page.tsx	53
co_invest_summary	authenticated	web/src/app/founder-investor-co-invest-registry/page.tsx	67
co_investment_network_density_summary_r1769	authenticated	web/src/app/founder-investor-co-investment-round-aggregator/page.tsx	13
co_sale_expiring_soon_r2089	authenticated	web/src/app/founder-investor-co-sale-right-tracker/page.tsx	11
coach_owner_load_r2670	authenticated	web/src/app/founder-engineer-monthly-coaching-feedback-loop/page.tsx	61
coaching_coach_summary_r1846	authenticated	web/src/app/founder-coaching-session-log/page.tsx	73
coaching_recent_completed_r1846	authenticated	web/src/app/founder-coaching-session-log/page.tsx	74
coaching_status_funnel_r2670	authenticated	web/src/app/founder-engineer-monthly-coaching-feedback-loop/page.tsx	59
coaching_summary_r2670	authenticated	web/src/app/founder-engineer-monthly-coaching-feedback-loop/page.tsx	56
cohort_overview_r2396	authenticated	web/src/app/founder-customer-onboarding-checklist-completion-tracker/page.tsx	77
cold_investors_r1705	authenticated	web/src/app/founder-investor-pipeline-heatmap/page.tsx	76
collateral_exposure_breakdown_r3101	authenticated	web/src/app/founder-lender-bank-credit-facility-headroom-stress/page.tsx	117
commitment_achievement_rate_r2577	authenticated	web/src/app/founder-weekly-self-1on1-reflection/page.tsx	125
commitment_achievement_summary_r2547	authenticated	web/src/app/founder-hospital-chain-key-account-quarterly-strategy/page.tsx	14
commitment_completion_rate_r2532	authenticated	web/src/app/founder-customer-quarterly-business-review-stakeholder-attendance/page.tsx	22
commitment_distribution_r2517	authenticated	web/src/app/founder-quarterly-investor-portfolio-correspondence/page.tsx	21
commitment_funnel_r2411	authenticated	web/src/app/founder-hospital-chain-renewal-commitment-desk/page.tsx	49
compensation_summary_r1772	authenticated	web/src/app/founder-engineer-equipment-damage-compensation/page.tsx	71
competitor_winner_summary_r2551	authenticated	web/src/app/founder-hospital-chain-vendor-rfp-bid-debrief/page.tsx	22
complete_repair_job	authenticated	app/src/main/kotlin/com/equipseva/app/core/data/repair/SupabaseRepairJobRepository.kt	164
completed_cross_trains_r1752	authenticated	web/src/app/founder-engineer-cross-train-tracker/page.tsx	13
completion_rate_r2453	authenticated	web/src/app/founder-board-meeting-action-tracker/page.tsx	22
